Date,VIX Index,OVX Index,MOVE Index,DXY Curncy,FDTR Index,FDFD Index,GT10 Govt,GDP CQOQ Index,BENWUSGC Index,GDGCAFJP Index,STLNENIC Index,NAPMPMI Index,SPX Index,ES1 Index,MXWO Index
19/12/2001,22.58,#N/A N/A,164.38,115.48,1.75,1.625,5.047,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1149.56,1151.75,996.09
20/12/2001,23.67,#N/A N/A,156.9,115.59,1.75,1.75,5.03,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1139.93,1141,989.63
21/12/2001,22.5,#N/A N/A,141.22,116.98,1.75,1.8125,5.084,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1144.89,1147.3,992.43
24/12/2001,22.62,#N/A N/A,141.25,117.91,1.75,1.6875,5.136,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1144.65,1147.2,990
25/12/2001,22.62,#N/A N/A,141.25,118.05,1.75,1.6875,5.136,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1144.65,1147.2,989.67
26/12/2001,22.29,#N/A N/A,137.23,117.85,1.75,2,5.199,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1149.37,1153,991.83
27/12/2001,21.59,#N/A N/A,137.07,117.57,1.75,1.875,5.065,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1157.13,1159.5,1003.83
28/12/2001,21.4,#N/A N/A,137.36,117.25,1.75,1.5,5.113,-1.6,#N/A N/A,#N/A N/A,#N/A N/A,44.1,1161.02,1159.25,1007.97
31/12/2001,23.8,#N/A N/A,137.36,116.75,1.75,1,5.051,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1148.08,1149.2,1003.52
01/01/2002,23.8,#N/A N/A,137.36,116.84,1.75,1,5.032,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1148.08,1149.2,1003.52
02/01/2002,22.71,#N/A N/A,146.07,115.79,1.75,2,5.16,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1154.67,1154,1006.93
03/01/2002,21.34,#N/A N/A,146.64,116.11,1.75,1.75,5.111,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1165.27,1166.5,1017.72
04/01/2002,20.45,#N/A N/A,135.25,116.33,1.75,1.5,5.128,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1172.51,1175.25,1023.49
07/01/2002,21.94,#N/A N/A,119.71,116.33,1.75,1.5625,5.049,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1164.89,1166.75,1016.53
08/01/2002,21.83,#N/A N/A,117.51,116.83,1.75,1.5,5.08,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1160.71,1163.25,1008.68
09/01/2002,22.13,#N/A N/A,118.89,117.01,1.75,1.6875,5.051,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1155.14,1154.5,1004.58
10/01/2002,22.36,#N/A N/A,118.05,116.88,1.75,1.75,4.979,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1156.55,1159,1001.98
11/01/2002,22.6,#N/A N/A,120.51,116.64,1.75,1.625,4.866,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1145.6,1147.75,997.01
14/01/2002,23.58,#N/A N/A,118.14,116.64,1.75,1.75,4.876,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1138.41,1140.25,988.18
15/01/2002,22.7,#N/A N/A,118.84,117.29,1.75,1.75,4.835,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1146.19,1149,992.22
16/01/2002,23.45,#N/A N/A,119.43,117.59,1.75,1.6875,4.839,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1127.57,1126,977.39
17/01/2002,22.25,#N/A N/A,121.61,117.85,1.75,1.6875,4.925,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1138.88,1134.25,985.3
18/01/2002,22.52,#N/A N/A,119.67,117.64,1.75,1.6875,4.894,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1127.58,1129,980.08
21/01/2002,22.52,#N/A N/A,119.67,117.67,1.75,1.6875,4.892,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1127.58,1129,978.57
22/01/2002,23.61,#N/A N/A,118.53,117.7,1.75,1.8125,4.919,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1119.31,1121.3,971.61
23/01/2002,21.88,#N/A N/A,118.37,118.43,1.75,1.75,5.029,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1128.19,1129,977.35
24/01/2002,21.15,#N/A N/A,117.76,118.64,1.75,1.6875,5.008,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1132.16,1133.25,982.12
25/01/2002,21.01,#N/A N/A,117.59,119.85,1.75,1.8125,5.071,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1133.28,1133.25,978.14
28/01/2002,21.14,#N/A N/A,116.42,120.04,1.75,1.75,5.073,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1133.06,1135.5,980.64
29/01/2002,24.35,#N/A N/A,119.17,119.62,1.75,1.75,4.942,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1100.64,1100.5,959.17
30/01/2002,23.22,#N/A N/A,115.35,119.76,1.75,1.75,5.014,1.1,#N/A N/A,#N/A N/A,#N/A N/A,45.3,1113.57,1115.5,959.97
31/01/2002,21.09,#N/A N/A,115.05,120.21,1.75,1.8125,5.033,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1130.21,1130.5,972.42
01/02/2002,21.12,#N/A N/A,115.05,119.69,1.75,1.75,4.985,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1122.2,1123.5,967.44
04/02/2002,24.87,#N/A N/A,115.77,118.95,1.75,1.75,4.902,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1094.44,1095.25,951.28
05/02/2002,25.45,#N/A N/A,118.01,119.41,1.75,1.5625,4.894,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1090.02,1089,943.32
06/02/2002,26.09,#N/A N/A,121.44,119.52,1.75,1.6875,4.923,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1083.51,1083.25,937.04
07/02/2002,25.11,#N/A N/A,122.27,119.16,1.75,1.6875,4.939,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1080.17,1077,939.36
08/02/2002,23.26,#N/A N/A,116.47,118.98,1.75,1.625,4.879,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1096.22,1096.5,949.11
11/02/2002,21.78,#N/A N/A,111.84,118.44,1.75,1.75,4.907,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1111.94,1110.25,962.11
12/02/2002,21.62,#N/A N/A,113.4,118.25,1.75,1.6875,4.975,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1107.5,1107.5,961.07
13/02/2002,20.85,#N/A N/A,115.8,118.83,1.75,1.75,4.987,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1118.51,1118.75,968.04
14/02/2002,21.77,#N/A N/A,110.38,118.4,1.75,1.8125,4.945,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1116.48,1116.75,970.53
15/02/2002,22.37,#N/A N/A,111.9,118.55,1.75,1.6875,4.875,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1104.18,1104.75,961.94
18/02/2002,22.37,#N/A N/A,111.9,118.81,1.75,1.6875,4.863,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1104.18,1104.75,959.57
19/02/2002,24.43,#N/A N/A,111.64,118.33,1.75,1.75,4.873,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1083.34,1083.75,942.28
20/02/2002,22.66,#N/A N/A,111.34,118.93,1.75,1.6875,4.889,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1097.98,1101,946.23
21/02/2002,23.8,#N/A N/A,107.88,119.16,1.75,1.8125,4.853,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1080.95,1079,942.52
22/02/2002,22.86,#N/A N/A,108.64,118.48,1.75,1.6875,4.831,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1089.84,1091.75,946.27
25/02/2002,21.84,#N/A N/A,107.34,119.13,1.75,1.8125,4.849,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1109.44,1109.5,957.99
26/02/2002,21.68,#N/A N/A,113.9,119.82,1.75,1.75,4.927,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1109.38,1108,958.54
27/02/2002,21.49,#N/A N/A,106.48,119.53,1.75,1.75,4.833,1.1,#N/A N/A,#N/A N/A,#N/A N/A,47.5,1109.89,1111.5,963.41
28/02/2002,21.59,#N/A N/A,105.22,119.16,1.75,1.8125,4.877,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1106.73,1107,962.73
01/03/2002,19.96,#N/A N/A,108.13,119.4,1.75,1.75,4.981,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1131.78,1132.5,980.73
04/03/2002,20.5,#N/A N/A,109,118.81,1.75,1.6875,4.999,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1153.84,1151.75,1005.09
05/03/2002,20.3,#N/A N/A,109.87,118.57,1.75,1.5625,5.001,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1146.14,1149,999.79
06/03/2002,19.94,#N/A N/A,118.03,117.96,1.75,1.6875,5.052,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1162.77,1162.5,1011.18
07/03/2002,20.04,#N/A N/A,125.54,116.8,1.75,1.75,5.227,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1157.54,1159.25,1016.82
08/03/2002,19.27,#N/A N/A,126.35,117.99,1.75,1.6875,5.325,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1164.31,1163.75,1020.41
11/03/2002,19.84,#N/A N/A,123.95,117.78,1.75,1.6875,5.323,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1168.26,1166.25,1022.27
12/03/2002,19.59,#N/A N/A,124.5,117.8,1.75,1.625,5.31,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1165.58,1166.75,1014.24
13/03/2002,19.46,#N/A N/A,120.2,117.96,1.75,1.6875,5.279,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1154.09,1154.5,1006.79
14/03/2002,19.2,#N/A N/A,121.33,117.29,1.75,1.8125,5.409,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1153.04,1153,1009.97
15/03/2002,18.42,#N/A N/A,124.59,117.18,1.75,1.8125,5.327,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1166.16,1158.6,1020.33
18/03/2002,18.93,#N/A N/A,118,117.46,1.75,1.6875,5.3,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1165.55,1167.25,1018.9
19/03/2002,18.16,#N/A N/A,117.07,117.6,1.75,1.625,5.286,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1170.29,1174.25,1024.42
20/03/2002,18.46,#N/A N/A,121.05,117.22,1.75,1.6875,5.406,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1151.85,1152.25,1011.37
21/03/2002,18.15,#N/A N/A,123.33,117.52,1.75,1.75,5.365,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1153.59,1152.75,1010.18
22/03/2002,17.77,#N/A N/A,127.03,118.05,1.75,1.625,5.404,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1148.7,1149.5,1006.18
25/03/2002,18.48,#N/A N/A,120.81,118.1,1.75,1.75,5.408,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1131.87,1135.75,994.06
26/03/2002,18.13,#N/A N/A,117.87,118.14,1.75,1.6875,5.343,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1138.49,1142,996.77
27/03/2002,17.7,#N/A N/A,117.91,118.54,1.75,1.625,5.341,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1144.58,1145,999.95
28/03/2002,17.4,#N/A N/A,119.52,118.62,1.75,1.75,5.4,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1147.39,1149.25,1005.52
29/03/2002,17.4,#N/A N/A,119.52,118.62,1.75,1.625,5.396,1.1,#N/A N/A,#N/A N/A,#N/A N/A,50.7,1147.39,1149.25,1003.6
01/04/2002,18.73,#N/A N/A,119.7,117.77,1.75,1.9375,5.425,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1146.55,1144.5,1005.05
02/04/2002,19.16,#N/A N/A,117.2,117.92,1.75,1.6875,5.341,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1136.77,1138,999.75
03/04/2002,20.2,#N/A N/A,125.36,117.68,1.75,1.75,5.278,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1125.4,1130.25,994.95
04/04/2002,19.78,#N/A N/A,124.31,117.94,1.75,1.75,5.258,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1126.34,1125.75,993.6
05/04/2002,19.13,#N/A N/A,120.67,117.69,1.75,1.6875,5.206,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1122.73,1125.5,990.93
08/04/2002,19.61,#N/A N/A,119.64,118.2,1.75,1.625,5.262,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1125.29,1127.5,986.18
09/04/2002,19.47,#N/A N/A,117.1,117.56,1.75,1.625,5.202,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1117.8,1120.5,981.7
10/04/2002,18.19,#N/A N/A,118.74,117.56,1.75,1.75,5.233,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1130.46,1132,991.98
11/04/2002,20.3,#N/A N/A,118.81,117.37,1.75,1.875,5.206,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1103.69,1104,973.53
12/04/2002,19.42,#N/A N/A,114.03,117.74,1.75,1.6875,5.156,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1111.01,1112,976.24
15/04/2002,19.82,#N/A N/A,109.64,117.73,1.75,1.625,5.138,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1102.55,1104.25,975.6
16/04/2002,18.11,#N/A N/A,111.67,117.37,1.75,1.625,5.192,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1128.37,1129.75,995.6
17/04/2002,18.43,#N/A N/A,108.62,116.6,1.75,1.8125,5.233,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1126.07,1128,998.04
18/04/2002,19.29,#N/A N/A,101.64,116.39,1.75,1.6875,5.198,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1124.47,1123,997.13
19/04/2002,18.3,#N/A N/A,100.46,116.29,1.75,1.5625,5.198,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1125.17,1126.75,996.91
22/04/2002,19.77,#N/A N/A,95.93,116.44,1.75,1.625,5.178,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1107.83,1108.25,986.97
23/04/2002,20.28,#N/A N/A,96.3,116.57,1.75,1.625,5.163,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1100.96,1103.25,982.32
24/04/2002,20.77,#N/A N/A,99.22,116.15,1.75,1.75,5.113,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1093.14,1091.75,978.13
25/04/2002,20.95,#N/A N/A,102.48,115.45,1.75,1.8125,5.095,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1091.48,1092.5,977.54
26/04/2002,22.14,#N/A N/A,100.27,115.04,1.75,1.8125,5.056,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1076.32,1072,967.58
29/04/2002,24.05,#N/A N/A,99.26,114.89,1.75,1.8125,5.122,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1065.46,1065,961.35
30/04/2002,21.91,#N/A N/A,101.45,115.19,1.75,1.875,5.087,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1076.92,1077.25,968.25
01/05/2002,20.06,#N/A N/A,101.09,114.54,1.75,1.875,5.06,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1086.46,1088.5,975.2
02/05/2002,20.07,#N/A N/A,100.61,114.87,1.75,1.75,5.095,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1084.56,1084.5,972.5
03/05/2002,20.19,#N/A N/A,93.02,113.59,1.75,1.75,5.056,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1073.43,1073,968.42
06/05/2002,22.56,#N/A N/A,91.92,113.66,1.75,1.6875,5.066,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1052.67,1051.75,957.17
07/05/2002,21.94,#N/A N/A,91.84,113.92,1.75,1.6875,5.056,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1049.49,1047.5,949.59
08/05/2002,20.39,#N/A N/A,108.6,114.91,1.75,1.6875,5.218,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1088.85,1086.5,975.92
09/05/2002,21.56,#N/A N/A,107.79,114.52,1.75,1.6875,5.164,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1073.01,1074,967.25
10/05/2002,22.41,#N/A N/A,103.19,113.92,1.75,1.75,5.118,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1054.99,1054,956.61
13/05/2002,20.72,#N/A N/A,101.73,114.15,1.75,1.75,5.223,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1074.56,1075.5,967.7
14/05/2002,19.35,#N/A N/A,105.05,115.09,1.75,1.5625,5.278,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1097.28,1098.5,979.06
15/05/2002,19.19,#N/A N/A,102.95,114.12,1.75,1.875,5.246,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1091.07,1094.5,982.05
16/05/2002,18.5,#N/A N/A,99.61,114.13,1.75,1.75,5.169,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1098.23,1099,986.61
17/05/2002,17.7,#N/A N/A,100.88,113,1.75,1.6875,5.253,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1106.59,1105.25,994.87
20/05/2002,19.24,#N/A N/A,99.51,112.82,1.75,1.625,5.2,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1091.88,1093.5,986.32
21/05/2002,20.05,#N/A N/A,101.55,112.8,1.75,1.5625,5.15,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1079.88,1083,979.27
22/05/2002,19.58,#N/A N/A,104.84,112.33,1.75,1.75,5.115,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1086.02,1085,981.83
23/05/2002,18.23,#N/A N/A,106.44,112.79,1.75,1.75,5.15,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1097.08,1097,986.02
24/05/2002,18.9,#N/A N/A,103.02,112.8,1.75,1.75,5.145,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1083.82,1082.5,980.38
27/05/2002,18.9,#N/A N/A,103.02,112.82,1.75,1.75,5.138,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1083.82,1085.5,979.13
28/05/2002,20.31,#N/A N/A,101.87,112.1,1.75,1.875,5.13,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1074.55,1076.5,974.79
29/05/2002,20.39,#N/A N/A,103.66,111.62,1.75,1.625,5.063,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1067.66,1067.75,970.51
30/05/2002,20.61,#N/A N/A,103.29,111.17,1.75,1.6875,5.022,3.4,#N/A N/A,#N/A N/A,#N/A N/A,52.4,1064.66,1065.75,967.19
31/05/2002,19.98,#N/A N/A,104.51,111.81,1.75,1.8125,5.045,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1067.14,1067.5,967.85
03/06/2002,23.37,#N/A N/A,103.94,111.3,1.75,1.875,4.999,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1040.68,1038.75,953.86
04/06/2002,23.89,#N/A N/A,113.46,111.09,1.75,1.75,5.028,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1040.69,1041.5,948.83
05/06/2002,22.61,#N/A N/A,113.42,111.35,1.75,1.625,5.049,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1049.9,1050.5,948.98
06/06/2002,24.16,#N/A N/A,112.11,110.83,1.75,1.6875,4.977,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1029.15,1029.5,938.78
07/06/2002,23.51,#N/A N/A,106.68,110.99,1.75,1.75,5.068,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1027.53,1028.25,933.08
10/06/2002,23.72,#N/A N/A,100.32,111.1,1.75,1.75,5.028,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1030.74,1032,934.33
11/06/2002,24.45,#N/A N/A,101.55,110.68,1.75,1.6875,4.975,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1013.6,1014.25,926.64
12/06/2002,24.15,#N/A N/A,101.46,111,1.75,1.8125,4.964,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1020.26,1020.25,924.73
13/06/2002,25.02,#N/A N/A,101.97,111.15,1.75,1.75,4.901,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1009.56,1010.75,914.73
14/06/2002,25.96,#N/A N/A,110.83,110.76,1.75,1.8125,4.799,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1007.28,1009,905.7
17/06/2002,24.64,#N/A N/A,107.65,110.8,1.75,1.75,4.846,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1036.17,1035.5,925.84
18/06/2002,24.24,#N/A N/A,108.55,110.2,1.75,1.75,4.835,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1037.14,1044.25,927.55
19/06/2002,26.06,#N/A N/A,115.04,109.67,1.75,1.625,4.728,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1019.99,1019.5,913.96
20/06/2002,27.48,#N/A N/A,117.01,108.94,1.75,1.75,4.791,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,1006.29,1007,904.24
21/06/2002,27.23,#N/A N/A,115.78,108.19,1.75,1.6875,4.768,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,989.14,991.33,894.9
24/06/2002,26.98,#N/A N/A,117.35,108.2,1.75,1.75,4.829,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,992.72,997,893.16
25/06/2002,27.84,#N/A N/A,117.02,107.57,1.75,1.6875,4.819,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,976.14,974.5,888.54
26/06/2002,28.42,#N/A N/A,124.75,106.56,1.75,1.75,4.744,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,973.53,974.75,884.67
27/06/2002,26.29,#N/A N/A,121.7,106.37,1.75,1.75,4.823,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,990.64,992,895.86
28/06/2002,25.4,#N/A N/A,119.6,106.11,1.75,1.5,4.799,3.4,#N/A N/A,#N/A N/A,#N/A N/A,53.1,989.81,990,907.81
01/07/2002,27.11,#N/A N/A,109.54,106.51,1.75,1.75,4.782,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,968.65,969.5,896.83
02/07/2002,28.96,#N/A N/A,110.7,106.8,1.75,1.5,4.727,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,948.09,947.5,877.57
03/07/2002,29.42,#N/A N/A,117.06,107.05,1.75,1.625,4.766,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,953.99,953.25,873.24
04/07/2002,29.42,#N/A N/A,117.06,107.19,1.75,1.625,4.764,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,953.99,952.5,877.16
05/07/2002,27.11,#N/A N/A,109.82,107.74,1.75,1.625,4.856,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,989.03,991,905.02
08/07/2002,28.25,#N/A N/A,101.41,106.21,1.75,1.75,4.796,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,976.98,978.25,901.81
09/07/2002,30.22,#N/A N/A,98.88,105.65,1.75,1.625,4.727,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,952.83,954,889.66
10/07/2002,34.1,#N/A N/A,108.95,106.08,1.75,1.75,4.614,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,920.47,919,862.32
11/07/2002,33.85,#N/A N/A,114.21,105.91,1.75,1.75,4.638,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,927.37,927,855.42
12/07/2002,32.94,#N/A N/A,120.19,105.89,1.75,1.6875,4.574,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,921.39,917.25,853.37
15/07/2002,35.03,#N/A N/A,126.63,104.67,1.75,1.8125,4.628,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,917.93,920.5,841.38
16/07/2002,36.65,#N/A N/A,116.82,104.49,1.75,1.6875,4.682,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,901.05,903.25,832.66
17/07/2002,35.45,#N/A N/A,113.39,104.42,1.75,1.625,4.684,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,906.04,905,842.75
18/07/2002,35.12,#N/A N/A,112.79,104.47,1.75,1.75,4.608,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,881.56,875.5,835.13
19/07/2002,38.17,#N/A N/A,114.96,104.06,1.75,1.6875,4.521,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,847.76,844,806.14
22/07/2002,41.87,#N/A N/A,121.69,104.75,1.75,1.75,4.446,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,819.85,819.75,776.93
23/07/2002,44.92,#N/A N/A,129.62,106.66,1.75,1.6875,4.408,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,797.7,796.75,756.7
24/07/2002,39.86,#N/A N/A,134.01,105.52,1.75,1.5,4.487,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,843.42,844,776.16
25/07/2002,39.27,#N/A N/A,133.97,105.12,1.75,1.8125,4.382,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,838.68,836.75,782.04
26/07/2002,35.51,#N/A N/A,133.88,106.61,1.75,1.6875,4.384,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,852.84,853.75,785.78
29/07/2002,31.33,#N/A N/A,131.1,107.1,1.75,1.6875,4.563,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,898.96,893.75,821.13
30/07/2002,31.92,#N/A N/A,128.23,106.8,1.75,1.625,4.587,2.5,#N/A N/A,#N/A N/A,#N/A N/A,53.6,902.78,905.5,826.75
31/07/2002,32.03,#N/A N/A,132.29,107.41,1.75,1.75,4.461,2.5,#N/A N/A,#N/A N/A,#N/A N/A,50.2,911.62,911.5,830.55
01/08/2002,36.95,#N/A N/A,132.7,107.02,1.75,1.6875,4.391,2.5,#N/A N/A,#N/A N/A,#N/A N/A,50.2,884.66,884,806.19
02/08/2002,41.29,#N/A N/A,134.8,106.67,1.75,1.6875,4.292,2.5,#N/A N/A,#N/A N/A,#N/A N/A,50.2,864.24,865,795.79
05/08/2002,45.08,#N/A N/A,138.3,107.27,1.75,1.75,4.21,2.5,#N/A N/A,#N/A N/A,#N/A N/A,50.2,834.6,834,772.99
