Dates,BCOMENTR Index,BCOMPRTR Index,BCOMINTR Index,BCOMAGTR Index
18/08/1981,#N/A N/A,140.3668,#N/A N/A,74.2587
19/08/1981,#N/A N/A,141.5018,#N/A N/A,74.9332
20/08/1981,#N/A N/A,139.0629,#N/A N/A,74.1997
21/08/1981,#N/A N/A,140.3168,#N/A N/A,73.254
24/08/1981,#N/A N/A,134.2353,#N/A N/A,71.7464
25/08/1981,#N/A N/A,131.7215,#N/A N/A,71.5348
26/08/1981,#N/A N/A,132.7901,#N/A N/A,71.8866
27/08/1981,#N/A N/A,135.1895,#N/A N/A,71.2
28/08/1981,#N/A N/A,137.6088,#N/A N/A,71.5146
31/08/1981,#N/A N/A,137.6071,#N/A N/A,71.5642
01/09/1981,#N/A N/A,138.0862,#N/A N/A,71.7358
02/09/1981,#N/A N/A,141.1048,#N/A N/A,72.309
03/09/1981,#N/A N/A,145.4232,#N/A N/A,73.04
04/09/1981,#N/A N/A,143.0535,#N/A N/A,72.3593
07/09/1981,#N/A N/A,143.0535,#N/A N/A,72.3593
08/09/1981,#N/A N/A,141.885,#N/A N/A,71.2982
09/09/1981,#N/A N/A,147.1978,#N/A N/A,71.7039
10/09/1981,#N/A N/A,149.1253,#N/A N/A,71.9358
11/09/1981,#N/A N/A,150.7339,#N/A N/A,71.7841
14/09/1981,#N/A N/A,153.1311,#N/A N/A,72.6896
15/09/1981,#N/A N/A,150.7883,#N/A N/A,72.9261
16/09/1981,#N/A N/A,149.4224,#N/A N/A,72.3955
17/09/1981,#N/A N/A,145.5235,#N/A N/A,72.5247
18/09/1981,#N/A N/A,145.9072,#N/A N/A,72.3342
21/09/1981,#N/A N/A,151.7986,#N/A N/A,72.5617
22/09/1981,#N/A N/A,149.1687,#N/A N/A,72.3567
23/09/1981,#N/A N/A,146.9286,#N/A N/A,71.8942
24/09/1981,#N/A N/A,142.8975,#N/A N/A,71.9438
25/09/1981,#N/A N/A,136.953,#N/A N/A,72.1026
28/09/1981,#N/A N/A,136.6426,#N/A N/A,71.8971
29/09/1981,#N/A N/A,137.3077,#N/A N/A,72.0645
30/09/1981,#N/A N/A,138.0626,#N/A N/A,72.4101
01/10/1981,#N/A N/A,138.0842,#N/A N/A,72.229
02/10/1981,#N/A N/A,140.3808,#N/A N/A,72.826
05/10/1981,#N/A N/A,138.502,#N/A N/A,73.9095
06/10/1981,#N/A N/A,143.8662,#N/A N/A,74.2175
07/10/1981,#N/A N/A,141.0456,#N/A N/A,73.747
08/10/1981,#N/A N/A,142.9182,#N/A N/A,73.091
09/10/1981,#N/A N/A,142.8894,#N/A N/A,73.2227
12/10/1981,#N/A N/A,141.1646,#N/A N/A,74.0874
13/10/1981,#N/A N/A,143.278,#N/A N/A,75.0406
14/10/1981,#N/A N/A,142.4041,#N/A N/A,74.8083
15/10/1981,#N/A N/A,141.3378,#N/A N/A,73.9197
16/10/1981,#N/A N/A,140.6724,#N/A N/A,73.693
19/10/1981,#N/A N/A,138.7476,#N/A N/A,73.355
20/10/1981,#N/A N/A,137.1341,#N/A N/A,72.2997
21/10/1981,#N/A N/A,137.3763,#N/A N/A,72.5961
22/10/1981,#N/A N/A,137.9596,#N/A N/A,72.3095
23/10/1981,#N/A N/A,137.2746,#N/A N/A,72.8158
26/10/1981,#N/A N/A,135.005,#N/A N/A,72.3651
27/10/1981,#N/A N/A,141.4618,#N/A N/A,72.3482
28/10/1981,#N/A N/A,135.0157,#N/A N/A,72.9335
29/10/1981,#N/A N/A,137.2807,#N/A N/A,73.4087
30/10/1981,#N/A N/A,136.3746,#N/A N/A,73.5722
02/11/1981,#N/A N/A,136.6001,#N/A N/A,74.2953
03/11/1981,#N/A N/A,137.2682,#N/A N/A,74.2501
04/11/1981,#N/A N/A,137.0986,#N/A N/A,73.9891
05/11/1981,#N/A N/A,136.6031,#N/A N/A,73.9378
06/11/1981,#N/A N/A,136.5371,#N/A N/A,73.5649
09/11/1981,#N/A N/A,133.6775,#N/A N/A,73.329
10/11/1981,#N/A N/A,130.9632,#N/A N/A,72.1389
11/11/1981,#N/A N/A,129.9114,#N/A N/A,72.492
12/11/1981,#N/A N/A,130.7826,#N/A N/A,73.034
13/11/1981,#N/A N/A,130.9832,#N/A N/A,72.8025
16/11/1981,#N/A N/A,126.1027,#N/A N/A,72.4496
17/11/1981,#N/A N/A,127.3328,#N/A N/A,72.0761
18/11/1981,#N/A N/A,125.4668,#N/A N/A,71.7185
19/11/1981,#N/A N/A,125.5793,#N/A N/A,71.8996
20/11/1981,#N/A N/A,124.9803,#N/A N/A,71.5916
23/11/1981,#N/A N/A,123.4111,#N/A N/A,70.8028
24/11/1981,#N/A N/A,125.5997,#N/A N/A,70.2427
25/11/1981,#N/A N/A,129.0428,#N/A N/A,70.7141
26/11/1981,#N/A N/A,129.0428,#N/A N/A,70.7141
27/11/1981,#N/A N/A,129.3844,#N/A N/A,70.7501
30/11/1981,#N/A N/A,127.5145,#N/A N/A,70.622
01/12/1981,#N/A N/A,126.8831,#N/A N/A,71.34
02/12/1981,#N/A N/A,132.5003,#N/A N/A,71.5341
03/12/1981,#N/A N/A,132.6069,#N/A N/A,71.6892
04/12/1981,#N/A N/A,133.7377,#N/A N/A,72.1421
07/12/1981,#N/A N/A,132.5563,#N/A N/A,71.0803
08/12/1981,#N/A N/A,130.324,#N/A N/A,69.7336
09/12/1981,#N/A N/A,129.9177,#N/A N/A,69.7503
10/12/1981,#N/A N/A,128.5494,#N/A N/A,69.33
11/12/1981,#N/A N/A,128.723,#N/A N/A,70.2745
14/12/1981,#N/A N/A,131.2304,#N/A N/A,69.4562
15/12/1981,#N/A N/A,131.9736,#N/A N/A,68.8588
16/12/1981,#N/A N/A,133.9024,#N/A N/A,69.0167
17/12/1981,#N/A N/A,132.5036,#N/A N/A,69.3637
18/12/1981,#N/A N/A,131.0154,#N/A N/A,68.7218
21/12/1981,#N/A N/A,126.5444,#N/A N/A,68.0459
22/12/1981,#N/A N/A,127.2771,#N/A N/A,68.6118
23/12/1981,#N/A N/A,127.083,#N/A N/A,68.4138
24/12/1981,#N/A N/A,126.6446,#N/A N/A,68.9595
25/12/1981,#N/A N/A,126.6446,#N/A N/A,68.9595
28/12/1981,#N/A N/A,123.7702,#N/A N/A,70.0241
29/12/1981,#N/A N/A,124.3129,#N/A N/A,69.3726
30/12/1981,#N/A N/A,125.9881,#N/A N/A,69.2652
31/12/1981,#N/A N/A,125.6713,#N/A N/A,69.3347
01/01/1982,#N/A N/A,125.6713,#N/A N/A,69.3347
04/01/1982,#N/A N/A,127.2301,#N/A N/A,70.0541
05/01/1982,#N/A N/A,127.2057,#N/A N/A,70.1534
06/01/1982,#N/A N/A,126.4814,#N/A N/A,70.9352
07/01/1982,#N/A N/A,126.2466,#N/A N/A,70.9012
08/01/1982,#N/A N/A,124.8551,#N/A N/A,70.7643
11/01/1982,#N/A N/A,122.274,#N/A N/A,70.4124
12/01/1982,#N/A N/A,122.8673,#N/A N/A,70.2611
13/01/1982,#N/A N/A,119.6687,#N/A N/A,70.2494
14/01/1982,#N/A N/A,119.3979,#N/A N/A,70.6221
15/01/1982,#N/A N/A,117.4218,#N/A N/A,70.6403
18/01/1982,#N/A N/A,119.2854,#N/A N/A,70.7931
19/01/1982,#N/A N/A,117.6569,#N/A N/A,70.0909
20/01/1982,#N/A N/A,118.6456,#N/A N/A,70.5091
21/01/1982,#N/A N/A,119.0273,#N/A N/A,70.6029
22/01/1982,#N/A N/A,119.5374,#N/A N/A,70.48
25/01/1982,#N/A N/A,119.0802,#N/A N/A,70.1458
26/01/1982,#N/A N/A,119.6869,#N/A N/A,71.0094
27/01/1982,#N/A N/A,122.2945,#N/A N/A,71.775
28/01/1982,#N/A N/A,122.731,#N/A N/A,71.1489
29/01/1982,#N/A N/A,122.6009,#N/A N/A,71.5667
01/02/1982,#N/A N/A,122.0317,#N/A N/A,71.9051
02/02/1982,#N/A N/A,120.967,#N/A N/A,71.4782
03/02/1982,#N/A N/A,121.9509,#N/A N/A,71.1938
04/02/1982,#N/A N/A,124.733,#N/A N/A,71.3257
05/02/1982,#N/A N/A,124.6337,#N/A N/A,71.1238
08/02/1982,#N/A N/A,122.8304,#N/A N/A,70.391
09/02/1982,#N/A N/A,123.3472,#N/A N/A,70.1923
10/02/1982,#N/A N/A,125.2946,#N/A N/A,70.4653
11/02/1982,#N/A N/A,123.2317,#N/A N/A,70.4785
12/02/1982,#N/A N/A,123.3058,#N/A N/A,70.2013
15/02/1982,#N/A N/A,123.3058,#N/A N/A,70.2013
16/02/1982,#N/A N/A,122.2636,#N/A N/A,70.3117
17/02/1982,#N/A N/A,121.8698,#N/A N/A,70.0991
18/02/1982,#N/A N/A,119.883,#N/A N/A,69.8418
19/02/1982,#N/A N/A,118.2712,#N/A N/A,69.2292
22/02/1982,#N/A N/A,117.3813,#N/A N/A,68.7233
23/02/1982,#N/A N/A,116.441,#N/A N/A,68.4198
24/02/1982,#N/A N/A,118.1797,#N/A N/A,68.3775
25/02/1982,#N/A N/A,117.2139,#N/A N/A,68.4862
26/02/1982,#N/A N/A,115.4302,#N/A N/A,68.6431
01/03/1982,#N/A N/A,116.4387,#N/A N/A,68.9029
02/03/1982,#N/A N/A,115.1968,#N/A N/A,69.1096
03/03/1982,#N/A N/A,112.8954,#N/A N/A,68.3515
04/03/1982,#N/A N/A,110.5497,#N/A N/A,68.5192
05/03/1982,#N/A N/A,107.3573,#N/A N/A,68.111
08/03/1982,#N/A N/A,104.9935,#N/A N/A,67.4882
09/03/1982,#N/A N/A,106.7464,#N/A N/A,67.6188
10/03/1982,#N/A N/A,107.8278,#N/A N/A,67.9655
11/03/1982,#N/A N/A,105.4717,#N/A N/A,67.6398
12/03/1982,#N/A N/A,102.3143,#N/A N/A,66.945
15/03/1982,#N/A N/A,104.8953,#N/A N/A,67.7722
16/03/1982,#N/A N/A,101.6405,#N/A N/A,67.0572
17/03/1982,#N/A N/A,102.974,#N/A N/A,67.49
18/03/1982,#N/A N/A,104.6183,#N/A N/A,67.8311
19/03/1982,#N/A N/A,102.3986,#N/A N/A,67.8352
22/03/1982,#N/A N/A,104.7817,#N/A N/A,68.5702
23/03/1982,#N/A N/A,105.1613,#N/A N/A,68.6047
24/03/1982,#N/A N/A,107.3354,#N/A N/A,68.3521
25/03/1982,#N/A N/A,104.7033,#N/A N/A,67.8213
26/03/1982,#N/A N/A,103.5486,#N/A N/A,67.3368
29/03/1982,#N/A N/A,104.1598,#N/A N/A,67.7527
30/03/1982,#N/A N/A,103.0525,#N/A N/A,68.0581
31/03/1982,#N/A N/A,105.276,#N/A N/A,68.1952
01/04/1982,#N/A N/A,104.7062,#N/A N/A,68.5398
02/04/1982,#N/A N/A,106.0209,#N/A N/A,68.8519
05/04/1982,#N/A N/A,111.0157,#N/A N/A,69.7117
06/04/1982,#N/A N/A,114.7149,#N/A N/A,69.5676
07/04/1982,#N/A N/A,111.8434,#N/A N/A,69.1033
08/04/1982,#N/A N/A,114.2759,#N/A N/A,69.6074
09/04/1982,#N/A N/A,114.2759,#N/A N/A,69.6074
12/04/1982,#N/A N/A,111.8115,#N/A N/A,69.5304
13/04/1982,#N/A N/A,113.2174,#N/A N/A,69.3342
14/04/1982,#N/A N/A,116.9163,#N/A N/A,69.4898
15/04/1982,#N/A N/A,115.8028,#N/A N/A,69.3814
16/04/1982,#N/A N/A,114.675,#N/A N/A,68.9319
19/04/1982,#N/A N/A,108.5579,#N/A N/A,68.479
20/04/1982,#N/A N/A,109.5736,#N/A N/A,69.0057
21/04/1982,#N/A N/A,109.329,#N/A N/A,68.9962
22/04/1982,#N/A N/A,109.36,#N/A N/A,68.4708
23/04/1982,#N/A N/A,111.3117,#N/A N/A,69.6936
26/04/1982,#N/A N/A,110.6446,#N/A N/A,70.127
27/04/1982,#N/A N/A,111.7343,#N/A N/A,69.5556
28/04/1982,#N/A N/A,111.3039,#N/A N/A,69.5356
29/04/1982,#N/A N/A,111.3158,#N/A N/A,69.869
30/04/1982,#N/A N/A,108.304,#N/A N/A,69.3989
03/05/1982,#N/A N/A,108.3176,#N/A N/A,69.1348
04/05/1982,#N/A N/A,107.7315,#N/A N/A,68.9422
05/05/1982,#N/A N/A,106.1598,#N/A N/A,68.7404
06/05/1982,#N/A N/A,104.9708,#N/A N/A,68.3566
07/05/1982,#N/A N/A,105.1316,#N/A N/A,68.51
10/05/1982,#N/A N/A,103.4856,#N/A N/A,68.4999
11/05/1982,#N/A N/A,104.6701,#N/A N/A,68.8797
12/05/1982,#N/A N/A,104.4642,#N/A N/A,68.7133
13/05/1982,#N/A N/A,103.9556,#N/A N/A,68.0983
14/05/1982,#N/A N/A,106.043,#N/A N/A,68.353
17/05/1982,#N/A N/A,104.7716,#N/A N/A,68.1924
18/05/1982,#N/A N/A,106.3395,#N/A N/A,68.2746
19/05/1982,#N/A N/A,106.4458,#N/A N/A,68.467
20/05/1982,#N/A N/A,106.9832,#N/A N/A,68.5986
21/05/1982,#N/A N/A,105.2956,#N/A N/A,68.7591
24/05/1982,#N/A N/A,102.7329,#N/A N/A,68.1874
25/05/1982,#N/A N/A,102.8795,#N/A N/A,67.854
26/05/1982,#N/A N/A,101.2933,#N/A N/A,68.0664
27/05/1982,#N/A N/A,101.4917,#N/A N/A,67.4712
28/05/1982,#N/A N/A,99.953,#N/A N/A,66.833
31/05/1982,#N/A N/A,99.953,#N/A N/A,66.833
01/06/1982,#N/A N/A,98.0134,#N/A N/A,65.4813
02/06/1982,#N/A N/A,98.7735,#N/A N/A,65.9224
03/06/1982,#N/A N/A,97.4584,#N/A N/A,65.5452
04/06/1982,#N/A N/A,97.7433,#N/A N/A,65.4528
07/06/1982,#N/A N/A,102.9945,#N/A N/A,66.5685
08/06/1982,#N/A N/A,101.318,#N/A N/A,66.3341
09/06/1982,#N/A N/A,99.6928,#N/A N/A,66.0227
10/06/1982,#N/A N/A,100.1485,#N/A N/A,66.183
11/06/1982,#N/A N/A,100.1468,#N/A N/A,67.0383
14/06/1982,#N/A N/A,95.908,#N/A N/A,65.7815
15/06/1982,#N/A N/A,95.1713,#N/A N/A,65.9569
16/06/1982,#N/A N/A,95.5217,#N/A N/A,65.5161
17/06/1982,#N/A N/A,91.9723,#N/A N/A,64.8868
18/06/1982,#N/A N/A,91.0015,#N/A N/A,65.0053
21/06/1982,#N/A N/A,89.8068,#N/A N/A,65.5783
22/06/1982,#N/A N/A,89.3247,#N/A N/A,66.266
23/06/1982,#N/A N/A,92.2578,#N/A N/A,66.4512
24/06/1982,#N/A N/A,91.2542,#N/A N/A,66.4875
25/06/1982,#N/A N/A,91.9066,#N/A N/A,66.5514
28/06/1982,#N/A N/A,93.5635,#N/A N/A,66.1161
29/06/1982,#N/A N/A,96.5589,#N/A N/A,66.6924
30/06/1982,#N/A N/A,97.3583,#N/A N/A,66.2323
01/07/1982,#N/A N/A,96.5718,#N/A N/A,66.4375
02/07/1982,#N/A N/A,96.208,#N/A N/A,66.0506
05/07/1982,#N/A N/A,96.208,#N/A N/A,66.0506
06/07/1982,#N/A N/A,94.4178,#N/A N/A,65.3203
07/07/1982,#N/A N/A,95.2418,#N/A N/A,64.6535
08/07/1982,#N/A N/A,99.4539,#N/A N/A,65.3081
09/07/1982,#N/A N/A,105.9385,#N/A N/A,65.5209
12/07/1982,#N/A N/A,104.339,#N/A N/A,65.6973
13/07/1982,#N/A N/A,109.3619,#N/A N/A,66.6348
14/07/1982,#N/A N/A,106.7486,#N/A N/A,66.4068
15/07/1982,#N/A N/A,105.4183,#N/A N/A,66.1557
16/07/1982,#N/A N/A,107.4207,#N/A N/A,66.2009
19/07/1982,#N/A N/A,106.2668,#N/A N/A,65.2502
20/07/1982,#N/A N/A,111.1355,#N/A N/A,65.6676
21/07/1982,#N/A N/A,109.9218,#N/A N/A,65.6392
22/07/1982,#N/A N/A,111.0671,#N/A N/A,65.3931
23/07/1982,#N/A N/A,112.5496,#N/A N/A,65.3926
26/07/1982,#N/A N/A,111.8558,#N/A N/A,64.8115
27/07/1982,#N/A N/A,110.5718,#N/A N/A,64.5999
28/07/1982,#N/A N/A,105.6176,#N/A N/A,63.7834
29/07/1982,#N/A N/A,104.4036,#N/A N/A,64.028
30/07/1982,#N/A N/A,105.8478,#N/A N/A,63.8495
02/08/1982,#N/A N/A,109.9665,#N/A N/A,64.5302
03/08/1982,#N/A N/A,107.3889,#N/A N/A,64.2353
04/08/1982,#N/A N/A,108.9933,#N/A N/A,64.4067
05/08/1982,#N/A N/A,106.9751,#N/A N/A,63.9523
06/08/1982,#N/A N/A,106.4271,#N/A N/A,63.1221
09/08/1982,#N/A N/A,102.6598,#N/A N/A,62.4148
10/08/1982,#N/A N/A,101.4727,#N/A N/A,62.2925
11/08/1982,#N/A N/A,101.6675,#N/A N/A,62.1454
12/08/1982,#N/A N/A,103.3151,#N/A N/A,60.891
13/08/1982,#N/A N/A,101.8757,#N/A N/A,61.1827
16/08/1982,#N/A N/A,103.486,#N/A N/A,60.1073
17/08/1982,#N/A N/A,105.4134,#N/A N/A,60.5081
18/08/1982,#N/A N/A,110.6545,#N/A N/A,61.5924
19/08/1982,#N/A N/A,114.9485,#N/A N/A,61.1933
20/08/1982,#N/A N/A,119.561,#N/A N/A,61.4612
23/08/1982,#N/A N/A,123.4557,#N/A N/A,61.881
24/08/1982,#N/A N/A,123.3439,#N/A N/A,62.2442
25/08/1982,#N/A N/A,125.1147,#N/A N/A,62.355
26/08/1982,#N/A N/A,131.6177,#N/A N/A,61.7567
27/08/1982,#N/A N/A,124.2103,#N/A N/A,60.974
30/08/1982,#N/A N/A,125.0461,#N/A N/A,60.5558
31/08/1982,#N/A N/A,125.0653,#N/A N/A,60.7595
01/09/1982,#N/A N/A,123.6064,#N/A N/A,61.1008
02/09/1982,#N/A N/A,131.191,#N/A N/A,61.5193
03/09/1982,#N/A N/A,138.7791,#N/A N/A,61.1102
06/09/1982,#N/A N/A,138.7791,#N/A N/A,61.1102
07/09/1982,#N/A N/A,143.8901,#N/A N/A,60.2891
08/09/1982,#N/A N/A,149.5162,#N/A N/A,59.9678
09/09/1982,#N/A N/A,141.9846,#N/A N/A,60.0291
10/09/1982,#N/A N/A,136.6303,#N/A N/A,59.7513
13/09/1982,#N/A N/A,138.4085,#N/A N/A,60.697
14/09/1982,#N/A N/A,135.5349,#N/A N/A,60.5772
15/09/1982,#N/A N/A,138.3819,#N/A N/A,60.7243
16/09/1982,#N/A N/A,138.4707,#N/A N/A,60.8917
17/09/1982,#N/A N/A,135.3336,#N/A N/A,60.2411
20/09/1982,#N/A N/A,132.8854,#N/A N/A,59.8565
21/09/1982,#N/A N/A,136.7118,#N/A N/A,59.8344
22/09/1982,#N/A N/A,136.4523,#N/A N/A,59.7185
23/09/1982,#N/A N/A,136.8768,#N/A N/A,59.8681
24/09/1982,#N/A N/A,130.2125,#N/A N/A,60.1435
27/09/1982,#N/A N/A,125.7877,#N/A N/A,60.1817
28/09/1982,#N/A N/A,128.8593,#N/A N/A,59.7692
29/09/1982,#N/A N/A,122.654,#N/A N/A,59.619
30/09/1982,#N/A N/A,123.7382,#N/A N/A,59.3258
01/10/1982,#N/A N/A,126.7452,#N/A N/A,58.7581
04/10/1982,#N/A N/A,120.5064,#N/A N/A,58.2563
05/10/1982,#N/A N/A,122.1286,#N/A N/A,58.4048
06/10/1982,#N/A N/A,124.0605,#N/A N/A,58.5915
07/10/1982,#N/A N/A,131.7033,#N/A N/A,59.6396
08/10/1982,#N/A N/A,132.0005,#N/A N/A,58.9115
11/10/1982,#N/A N/A,139.7078,#N/A N/A,59.8092
12/10/1982,#N/A N/A,138.8756,#N/A N/A,59.8514
13/10/1982,#N/A N/A,144.3144,#N/A N/A,60.3543
14/10/1982,#N/A N/A,140.4248,#N/A N/A,59.5459
15/10/1982,#N/A N/A,136.8077,#N/A N/A,59.051
18/10/1982,#N/A N/A,139.5899,#N/A N/A,58.8378
19/10/1982,#N/A N/A,136.6427,#N/A N/A,58.5416
20/10/1982,#N/A N/A,139.9354,#N/A N/A,59.0464
21/10/1982,#N/A N/A,137.567,#N/A N/A,58.5151
22/10/1982,#N/A N/A,141.1759,#N/A N/A,58.5552
25/10/1982,#N/A N/A,135.8372,#N/A N/A,57.8981
26/10/1982,#N/A N/A,135.8515,#N/A N/A,58.5471
27/10/1982,#N/A N/A,136.3474,#N/A N/A,58.6921
28/10/1982,#N/A N/A,135.6994,#N/A N/A,58.9309
29/10/1982,#N/A N/A,136.344,#N/A N/A,58.8354
01/11/1982,#N/A N/A,140.6496,#N/A N/A,59.2486
02/11/1982,#N/A N/A,140.6496,#N/A N/A,59.2486
03/11/1982,#N/A N/A,139.015,#N/A N/A,59.5719
04/11/1982,#N/A N/A,140.7906,#N/A N/A,60.129
05/11/1982,#N/A N/A,137.9852,#N/A N/A,61.0399
08/11/1982,#N/A N/A,133.4731,#N/A N/A,60.8031
09/11/1982,#N/A N/A,135.4691,#N/A N/A,61.0034
10/11/1982,#N/A N/A,131.4036,#N/A N/A,60.9981
11/11/1982,#N/A N/A,130.6113,#N/A N/A,61.0203
12/11/1982,#N/A N/A,131.979,#N/A N/A,60.9729
15/11/1982,#N/A N/A,131.0803,#N/A N/A,60.8587
16/11/1982,#N/A N/A,133.2647,#N/A N/A,61.3106
17/11/1982,#N/A N/A,131.7518,#N/A N/A,61.1954
18/11/1982,#N/A N/A,133.5531,#N/A N/A,61.5284
19/11/1982,#N/A N/A,134.0392,#N/A N/A,61.7794
22/11/1982,#N/A N/A,130.0798,#N/A N/A,61.8826
23/11/1982,#N/A N/A,128.5912,#N/A N/A,61.7208
24/11/1982,#N/A N/A,130.736,#N/A N/A,61.6735
25/11/1982,#N/A N/A,130.736,#N/A N/A,61.6735
26/11/1982,#N/A N/A,135.777,#N/A N/A,61.631
29/11/1982,#N/A N/A,138.0801,#N/A N/A,60.944
30/11/1982,#N/A N/A,141.7514,#N/A N/A,61.351
01/12/1982,#N/A N/A,140.4727,#N/A N/A,61.2232
02/12/1982,#N/A N/A,143.3044,#N/A N/A,60.5428
03/12/1982,#N/A N/A,142.7132,#N/A N/A,60.3486
06/12/1982,#N/A N/A,145.1134,#N/A N/A,61.0602
07/12/1982,#N/A N/A,148.0802,#N/A N/A,61.4603
08/12/1982,#N/A N/A,142.9422,#N/A N/A,60.7294
09/12/1982,#N/A N/A,143.8407,#N/A N/A,61.2584
10/12/1982,#N/A N/A,141.2156,#N/A N/A,60.5347
13/12/1982,#N/A N/A,144.4513,#N/A N/A,60.5723
14/12/1982,#N/A N/A,139.5924,#N/A N/A,60.2191
15/12/1982,#N/A N/A,142.1491,#N/A N/A,60.1206
16/12/1982,#N/A N/A,142.9392,#N/A N/A,59.9568
17/12/1982,#N/A N/A,142.3229,#N/A N/A,60.2497
20/12/1982,#N/A N/A,143.4329,#N/A N/A,60.2723
21/12/1982,#N/A N/A,146.6197,#N/A N/A,60.5455
22/12/1982,#N/A N/A,144.3254,#N/A N/A,60.5059
23/12/1982,#N/A N/A,145.2686,#N/A N/A,60.4302
24/12/1982,#N/A N/A,145.2686,#N/A N/A,60.4302
27/12/1982,#N/A N/A,149.6747,#N/A N/A,60.7709
28/12/1982,#N/A N/A,148.8017,#N/A N/A,61.0682
29/12/1982,#N/A N/A,150.7224,#N/A N/A,60.8329
30/12/1982,#N/A N/A,146.8159,#N/A N/A,60.6032
31/12/1982,#N/A N/A,146.8159,#N/A N/A,60.6032
03/01/1983,#N/A N/A,147.2023,#N/A N/A,60.5383
04/01/1983,#N/A N/A,148.2174,#N/A N/A,60.1984
05/01/1983,#N/A N/A,150.6324,#N/A N/A,60.5718
06/01/1983,#N/A N/A,149.2484,#N/A N/A,60.7548
07/01/1983,#N/A N/A,153.4229,#N/A N/A,61.0363
10/01/1983,#N/A N/A,158.3406,#N/A N/A,61.5915
11/01/1983,#N/A N/A,158.1945,#N/A N/A,61.3536
12/01/1983,#N/A N/A,162.4083,#N/A N/A,62.2105
13/01/1983,#N/A N/A,161.961,#N/A N/A,62.2259
14/01/1983,#N/A N/A,162.9544,#N/A N/A,62.718
17/01/1983,#N/A N/A,163.676,#N/A N/A,62.901
18/01/1983,#N/A N/A,167.4629,#N/A N/A,62.7858
19/01/1983,#N/A N/A,162.6663,#N/A N/A,61.9447
20/01/1983,#N/A N/A,163.9878,#N/A N/A,61.9815
21/01/1983,#N/A N/A,161.4921,#N/A N/A,62.1926
24/01/1983,#N/A N/A,161.2959,#N/A N/A,62.3106
25/01/1983,#N/A N/A,164.4246,#N/A N/A,62.5753
26/01/1983,#N/A N/A,164.9117,#N/A N/A,63.0092
27/01/1983,#N/A N/A,167.5163,#N/A N/A,63.1916
28/01/1983,#N/A N/A,167.6585,#N/A N/A,62.969
31/01/1983,#N/A N/A,173.2032,#N/A N/A,63.686
01/02/1983,#N/A N/A,171.2019,#N/A N/A,63.7806
02/02/1983,#N/A N/A,173.7957,#N/A N/A,63.7489
03/02/1983,#N/A N/A,169.7185,#N/A N/A,63.5968
04/02/1983,#N/A N/A,168.6879,#N/A N/A,63.8248
07/02/1983,#N/A N/A,168.6916,#N/A N/A,63.5091
08/02/1983,#N/A N/A,167.8645,#N/A N/A,63.4562
09/02/1983,#N/A N/A,167.7278,#N/A N/A,63.4549
10/02/1983,#N/A N/A,171.454,#N/A N/A,64.3006
11/02/1983,#N/A N/A,172.659,#N/A N/A,64.606
14/02/1983,#N/A N/A,174.6578,#N/A N/A,65.2677
15/02/1983,#N/A N/A,174.0967,#N/A N/A,64.9972
16/02/1983,#N/A N/A,174.1981,#N/A N/A,64.6771
17/02/1983,#N/A N/A,172.7168,#N/A N/A,65.0256
18/02/1983,#N/A N/A,173.4303,#N/A N/A,65.0752
21/02/1983,#N/A N/A,173.4303,#N/A N/A,65.0752
22/02/1983,#N/A N/A,165.9285,#N/A N/A,63.8806
23/02/1983,#N/A N/A,160.8557,#N/A N/A,64.0875
24/02/1983,#N/A N/A,160.7366,#N/A N/A,63.9254
25/02/1983,#N/A N/A,152.1732,#N/A N/A,63.0302
28/02/1983,#N/A N/A,142.7466,#N/A N/A,61.9526
01/03/1983,#N/A N/A,137.0437,#N/A N/A,62.4556
02/03/1983,#N/A N/A,141.9694,#N/A N/A,63.0188
03/03/1983,#N/A N/A,141.8576,#N/A N/A,63.1901
04/03/1983,#N/A N/A,136.2236,#N/A N/A,63.3771
07/03/1983,#N/A N/A,140.9045,#N/A N/A,63.5169
08/03/1983,#N/A N/A,138.9566,#N/A N/A,63.0041
09/03/1983,#N/A N/A,139.7399,#N/A N/A,63.6366
10/03/1983,#N/A N/A,142.9844,#N/A N/A,63.2661
11/03/1983,#N/A N/A,141.33,#N/A N/A,63.0794
14/03/1983,#N/A N/A,145.4413,#N/A N/A,63.9637
15/03/1983,#N/A N/A,141.6482,#N/A N/A,63.545
16/03/1983,#N/A N/A,138.0545,#N/A N/A,64.0622
17/03/1983,#N/A N/A,138.1288,#N/A N/A,64.8788
18/03/1983,#N/A N/A,136.39,#N/A N/A,65.0238
21/03/1983,#N/A N/A,138.1008,#N/A N/A,65.8104
22/03/1983,#N/A N/A,137.7856,#N/A N/A,65.8017
23/03/1983,#N/A N/A,137.955,#N/A N/A,67.4498
24/03/1983,#N/A N/A,135.186,#N/A N/A,67.4177
25/03/1983,#N/A N/A,136.6996,#N/A N/A,66.8298
28/03/1983,#N/A N/A,135.9165,#N/A N/A,67.6738
29/03/1983,#N/A N/A,137.7651,#N/A N/A,68.0868
30/03/1983,#N/A N/A,136.9495,#N/A N/A,67.6084
31/03/1983,#N/A N/A,137.8224,#N/A N/A,68.089
01/04/1983,#N/A N/A,137.8224,#N/A N/A,68.089
04/04/1983,#N/A N/A,141.701,#N/A N/A,68.7018
